payment_id,loan_id,fecha_pago,monto_pagado,estado_pago,canal_pago
P2571945,L000004,2025-10-24,666.42,Parcial,App
P9683481,L000053,2025-10-24,7026.95,Vencido,Agencia
P1191859,L000708,2025-10-24,2977.43,Pagado,Agente
P9937982,L000216,2025-10-25,13933.76,Pagado,App
P1802018,L000543,2025-10-25,4635.13,Pagado,Agencia
P3574265,L000564,2025-10-25,218.02,Pagado,Agencia
P2382787,L000965,2025-10-25,2768.65,Pagado,Débito automático
P3304606,L001264,2025-10-25,1523.99,Pagado,Agente
P2813842,L001291,2025-10-25,2447.4,Pagado,App
P6265911,L001589,2025-10-25,65.48,Pagado,App
P9546409,L000128,2025-10-26,2167.06,Pagado,Agencia
P4309671,L000459,2025-10-26,10254.31,Parcial,App
P6547958,L000698,2025-10-26,373.79,Vencido,Agente
P6558579,L001260,2025-10-26,4214.64,Pagado,Agente
P2894776,L001328,2025-10-26,5007.51,Pagado,App
P3011227,L001595,2025-10-26,1377.29,Pagado,Agente
P3592974,L000119,2025-10-27,240.38,Pagado,App
P7217147,L000216,2025-10-27,15850.14,Pagado,App
P7054579,L000247,2025-10-27,1070.09,Pagado,Agencia
P9310235,L000312,2025-10-27,564.98,Pagado,App
P6142147,L000554,2025-10-27,3318.64,Pagado,App
P7801762,L000714,2025-10-27,3902.89,Pagado,Agencia
P9599207,L001447,2025-10-27,1026.27,Vencido,Agente
P9363326,L000290,2025-10-28,8469.19,Pagado,Agente
P9389915,L000632,2025-10-28,81.03,Pagado,Agencia
P5200835,L000965,2025-10-28,1791.88,Pagado,Débito automático
P1670091,L001406,2025-10-28,1336.24,Pagado,App
P4900918,L001534,2025-10-28,13072.89,Parcial,Agencia
P2950658,L001580,2025-10-28,783.96,Pagado,Agencia
P2197935,L000020,2025-10-29,4485.06,Pagado,Débito automático
P5770422,L000254,2025-10-29,185.27,Pagado,Débito automático
P7219396,L000781,2025-10-29,3728.01,Pagado,Débito automático
P1899447,L000920,2025-10-29,1157.93,Pagado,Agencia
P6403886,L000948,2025-10-29,5843.68,Pagado,App
P8590070,L001747,2025-10-29,2109.5,Vencido,Agencia
P9647849,L000154,2025-10-30,2585.94,Pagado,App
P8799287,L000225,2025-10-30,458.37,Pagado,Débito automático
P1129686,L000437,2025-10-30,3081.27,Pagado,Agencia
P1543335,L000562,2025-10-30,1364.5,Pagado,Agente
P1832744,L001166,2025-10-30,1144.6,Pagado,App
P2912813,L001298,2025-10-30,116.89,Pagado,Agencia
P4850140,L001531,2025-10-30,951.43,Pagado,Débito automático
P3710895,L000108,2025-10-31,479.16,Pagado,App
P8876745,L000316,2025-10-31,3038.59,Parcial,App
P5401559,L000909,2025-10-31,25.78,Pagado,Débito automático
P9502613,L001218,2025-10-31,545.72,Pagado,App
P1768029,L001352,2025-10-31,1796.16,Pagado,App
P5577446,L000696,2025-11-01,3228.2,Pagado,App
P2497984,L001211,2025-11-01,1561.64,Pagado,Agente
P3739207,L001668,2025-11-01,1312.29,Pagado,Débito automático
P5086407,L000372,2025-11-02,4120.77,Pagado,App
P4234838,L000697,2025-11-02,1346.2,Pagado,App
P2014499,L001003,2025-11-02,812.08,Parcial,App
P8894293,L001261,2025-11-02,4106.39,Pagado,Débito automático
P9064202,L001301,2025-11-02,112.31,Parcial,Agencia
P7077092,L001501,2025-11-02,3952.56,Pagado,App
P8939993,L000239,2025-11-03,1876.44,Pagado,App
P8389840,L000257,2025-11-03,223.95,Vencido,Agente
P6716097,L000257,2025-11-03,205.75,Parcial,Débito automático
P9125900,L000305,2025-11-03,1726.23,Pagado,Agente
P5960015,L000554,2025-11-03,2621.34,Parcial,Agencia
P6620552,L001027,2025-11-03,779.36,Pagado,App
P2934976,L001036,2025-11-03,3490.74,Pagado,Agencia
P9059269,L001380,2025-11-03,794.39,Pagado,App
P4147112,L000289,2025-11-04,303.71,Pagado,Agente
P6379868,L000861,2025-11-04,1206.73,Pagado,App
P2529023,L001174,2025-11-04,224.28,Parcial,Agencia
P3778404,L001498,2025-11-04,941.87,Pagado,App
P7850944,L000284,2025-11-05,395.77,Pagado,Agente
P2015861,L000369,2025-11-05,4662.47,Pagado,Agencia
P5227787,L000486,2025-11-05,254.4,Vencido,Agencia
P3937508,L000536,2025-11-05,1628.49,Pagado,Débito automático
P4153037,L001212,2025-11-06,2821.84,Pagado,App
P8290770,L000130,2025-11-07,1760.63,Pagado,Agencia
P6707484,L000603,2025-11-07,555.1,Pagado,App
P4708297,L000880,2025-11-07,419.5,Pagado,Débito automático
P5947745,L001153,2025-11-07,1116.4,Pagado,Débito automático
P3502229,L001303,2025-11-07,1608.68,Pagado,Débito automático
P5409875,L001609,2025-11-07,141.77,Pagado,Agencia
P3011363,L000091,2025-11-08,1179.9,Pagado,App
P8460758,L000366,2025-11-08,3595.59,Parcial,Agencia
P4134272,L000547,2025-11-08,1062.12,Pagado,Débito automático
P1851702,L000681,2025-11-08,454.01,Pagado,Agencia
P8650572,L000797,2025-11-08,1149.35,Parcial,Débito automático
P2638895,L000824,2025-11-08,3225.91,Pagado,Agencia
P8208215,L000958,2025-11-08,611.95,Pagado,Agencia
P7831185,L001215,2025-11-08,3286.25,Pagado,Débito automático
P5045421,L000533,2025-11-09,6685.62,Pagado,App
P7363203,L000738,2025-11-09,1726.69,Pagado,App
P3938247,L000755,2025-11-09,314.57,Pagado,Débito automático
P1546310,L001604,2025-11-09,2247.13,Pagado,App
P3430151,L001631,2025-11-09,2897.56,Pagado,Agente
P3294774,L000340,2025-11-10,63.04,Pagado,Agente
P6193922,L000490,2025-11-10,1291.09,Parcial,App
P7815076,L000558,2025-11-10,128.81,Vencido,Agencia
P2624230,L000609,2025-11-10,290.57,Pagado,App
P6968373,L001080,2025-11-10,1817.06,Pagado,App
P8043620,L000420,2025-11-11,786.76,Pagado,Débito automático
P6790398,L000675,2025-11-11,1291.13,Pagado,Agencia
P9924365,L000738,2025-11-11,1902.35,Parcial,Agencia
P6297024,L001619,2025-11-11,1679.35,Pagado,Débito automático
P5273534,L000132,2025-11-12,8895.5,Pagado,App
P7370211,L000670,2025-11-12,130.41,Pagado,App
P4602338,L001103,2025-11-12,604.7,Pagado,Agente
P8174037,L001167,2025-11-12,657.01,Pagado,Débito automático
P5234408,L001240,2025-11-12,552.47,Pagado,App
P1427068,L001251,2025-11-12,868.14,Pagado,App
P9024879,L001604,2025-11-12,3566.27,Pagado,App
P7751158,L000137,2025-11-13,2905.01,Pagado,Débito automático
P9745959,L000171,2025-11-13,621.17,Pagado,App
P7780932,L000288,2025-11-13,1056.81,Pagado,Agencia
P6943949,L000659,2025-11-13,1357.53,Pagado,App
P4019585,L000732,2025-11-13,13823.85,Pagado,Débito automático
P7893590,L001198,2025-11-13,3977.46,Parcial,Débito automático
P3078241,L001226,2025-11-13,664.18,Pagado,App
P2698275,L001735,2025-11-13,12164.96,Pagado,App
P1247595,L000076,2025-11-14,1473.28,Parcial,App
P9753457,L000224,2025-11-14,872.67,Pagado,Agencia
P5821419,L000320,2025-11-14,886.47,Pagado,Agencia
P7248955,L001227,2025-11-14,792.36,Parcial,App
P1001549,L001662,2025-11-14,94.07,Pagado,App
P8893693,L000282,2025-11-15,3086.04,Pagado,App
P8391997,L000502,2025-11-15,4143.34,Pagado,Agencia
P3193037,L001088,2025-11-15,18457.01,Pagado,Agencia
P1437264,L001113,2025-11-15,186.35,Pagado,Agente
P6038571,L000135,2025-11-16,4979.48,Pagado,App
P6941939,L000441,2025-11-16,616.25,Pagado,Agente
P2324175,L000551,2025-11-16,935.53,Parcial,App
P3955087,L000223,2025-11-17,261.05,Pagado,Agencia
P8280833,L000320,2025-11-17,1165.93,Pagado,Agencia
P8819107,L001073,2025-11-18,2496.93,Pagado,App
P8954031,L001239,2025-11-18,2344.57,Pagado,Agencia
P5501484,L001311,2025-11-18,1724.95,Pagado,Agencia
P7923193,L001446,2025-11-18,428.04,Pagado,Agente
P7519606,L001727,2025-11-18,565.6,Pagado,App
P4539704,L000026,2025-11-19,1157.56,Parcial,Agencia
P5186414,L000117,2025-11-19,16509.81,Pagado,Débito automático
P5936453,L000238,2025-11-19,95.68,Parcial,App
P8438733,L000364,2025-11-19,3176.34,Pagado,App
P1325400,L001677,2025-11-19,192.17,Pagado,App
P2513254,L001682,2025-11-19,6241.67,Pagado,App
P6233774,L000211,2025-11-20,1197.03,Parcial,Agente
P7390515,L000396,2025-11-20,715.66,Pagado,Débito automático
P2776088,L000451,2025-11-20,2023.0,Pagado,Agencia
P2721307,L000551,2025-11-20,548.63,Pagado,Débito automático
P4470388,L001345,2025-11-20,1955.28,Pagado,App
P3097809,L001680,2025-11-20,2502.54,Parcial,App
P9900451,L000982,2025-11-21,432.69,Pagado,App
P1543292,L001143,2025-11-21,1073.22,Parcial,App
P4666931,L001589,2025-11-21,48.98,Pagado,Agencia
P4535838,L001608,2025-11-21,5255.0,Pagado,Agente
P4195887,L001784,2025-11-21,4143.18,Vencido,Agencia
P8167236,L000756,2025-11-22,1463.3,Pagado,App
P7319298,L001490,2025-11-22,1480.54,Pagado,App
P7783308,L000193,2025-11-23,1158.53,Pagado,Débito automático
P8700708,L001242,2025-11-23,6363.31,Pagado,App
P1666754,L000092,2025-11-24,110.93,Vencido,App
P8558378,L000264,2025-11-24,7262.71,Pagado,Agente
P6932391,L000406,2025-11-24,680.7,Pagado,App
P7289990,L000514,2025-11-24,30449.66,Pagado,App
P2289923,L000565,2025-11-24,813.35,Vencido,App
P4084811,L001409,2025-11-24,71.55,Pagado,App
P4704361,L001767,2025-11-24,3194.89,Pagado,App
P5453786,L000130,2025-11-25,932.12,Parcial,Agencia
P5485272,L000941,2025-11-25,1737.63,Pagado,App
P6816746,L001025,2025-11-25,622.64,Pagado,Agente
P9091518,L001599,2025-11-25,477.07,Pagado,Agencia
P6660436,L001633,2025-11-25,1652.05,Pagado,Agente
P3292170,L001674,2025-11-25,7745.9,Pagado,Débito automático
P7662074,L001747,2025-11-25,1612.1,Parcial,Débito automático
P3718884,L000505,2025-11-26,5946.99,Pagado,Agencia
P8448065,L000565,2025-11-26,545.68,Pagado,Agencia
P9423864,L001183,2025-11-26,2494.07,Pagado,Agente
P9444584,L001279,2025-11-26,1258.7,Vencido,App
P8307727,L000225,2025-11-27,617.51,Pagado,App
P9907391,L000239,2025-11-27,1860.34,Pagado,Agente
P2715158,L000840,2025-11-27,3121.21,Pagado,App
P3493647,L001473,2025-11-27,526.73,Pagado,App
P3097821,L001644,2025-11-27,6003.78,Parcial,App
P7189034,L000208,2025-11-28,4856.4,Vencido,App
P2914064,L000259,2025-11-28,545.26,Pagado,Agente
P7362994,L000812,2025-11-28,803.94,Pagado,Débito automático
P5482413,L000302,2025-11-29,182.93,Pagado,Agente
P5871470,L000577,2025-11-29,1732.25,Pagado,App
P9230828,L000788,2025-11-29,939.31,Pagado,Agente
P3972963,L001363,2025-11-29,375.99,Parcial,Agencia
P3194789,L000108,2025-11-30,546.2,Parcial,App
P3939212,L000282,2025-11-30,1145.69,Parcial,App
P2319479,L000454,2025-11-30,2715.21,Pagado,Débito automático
P7758714,L000953,2025-11-30,623.0,Parcial,Agente
P8410774,L001213,2025-11-30,1354.77,Pagado,App
P6507321,L000126,2025-12-01,1585.07,Vencido,App
P8399399,L000651,2025-12-01,731.29,Pagado,Débito automático
P6501696,L000704,2025-12-01,724.81,Pagado,App
P1494630,L001101,2025-12-01,6804.36,Pagado,App
P4713654,L001235,2025-12-01,9449.18,Pagado,Agente
P1139824,L001798,2025-12-01,150.2,Pagado,App
P7420993,L000980,2025-12-02,936.35,Pagado,App
P2528212,L001555,2025-12-02,1742.1,Pagado,App
P4700926,L001670,2025-12-02,1081.01,Pagado,App
P1562209,L001693,2025-12-02,839.63,Parcial,Agencia
P9739692,L001698,2025-12-02,537.75,Pagado,App
P8186990,L000216,2025-12-03,21458.8,Pagado,Agente
P1614394,L000542,2025-12-03,432.58,Pagado,Agencia
P4422938,L000603,2025-12-03,460.9,Pagado,App
P5993143,L000664,2025-12-03,33.39,Parcial,Agente
P4995789,L001060,2025-12-03,7313.03,Pagado,Débito automático
P6268604,L001074,2025-12-03,692.94,Pagado,Agente
P1298116,L001342,2025-12-03,1172.17,Pagado,Débito automático
P8419020,L000466,2025-12-04,264.59,Pagado,Débito automático
P3678059,L001118,2025-12-04,307.33,Pagado,Agente
P3376537,L001130,2025-12-04,755.59,Vencido,Agencia
P1542011,L001386,2025-12-04,1560.06,Pagado,Agencia
P1788191,L001392,2025-12-04,857.06,Pagado,Agencia
P1533803,L001726,2025-12-04,115.82,Pagado,Débito automático
P9214801,L000304,2025-12-05,985.68,Pagado,App
P8520810,L000381,2025-12-05,1283.27,Pagado,Débito automático
P8115687,L000738,2025-12-05,1993.49,Pagado,Débito automático
P9459031,L001361,2025-12-05,345.78,Pagado,App
P2307538,L001734,2025-12-05,4432.92,Pagado,Agencia
P7210606,L000018,2025-12-06,15729.39,Parcial,App
P1954280,L000088,2025-12-06,2527.66,Pagado,App
P4426900,L000095,2025-12-06,5945.19,Pagado,Agencia
P3313029,L000916,2025-12-06,327.63,Pagado,Agencia
P3274804,L000944,2025-12-06,2331.98,Pagado,Débito automático
P2516524,L001232,2025-12-06,5421.69,Parcial,App
P6540252,L001503,2025-12-06,495.83,Parcial,App
P2233237,L000834,2025-12-07,1728.1,Pagado,Débito automático
P3981450,L001140,2025-12-07,132.49,Pagado,App
P5374922,L000093,2025-12-08,5961.94,Pagado,App
P5668371,L000200,2025-12-08,1762.6,Pagado,Débito automático
P4409088,L001012,2025-12-08,112.65,Pagado,App
P3002424,L001400,2025-12-08,745.07,Pagado,App
P5000351,L000522,2025-12-09,909.18,Pagado,App
P5859883,L000600,2025-12-09,3357.38,Vencido,App
P4654579,L000958,2025-12-09,812.13,Pagado,Débito automático
P8542478,L001073,2025-12-09,2287.83,Pagado,App
P6331563,L001457,2025-12-09,350.26,Pagado,App
P6825112,L000215,2025-12-10,2182.94,Pagado,Débito automático
P2539438,L000420,2025-12-10,984.38,Pagado,Débito automático
P3003215,L001047,2025-12-10,16157.52,Parcial,Agencia
P6826541,L001605,2025-12-10,398.44,Vencido,App
P8225192,L000437,2025-12-11,2787.62,Parcial,App
P1743829,L000535,2025-12-11,3985.47,Pagado,App
P9376888,L000786,2025-12-11,2431.0,Pagado,App
P5221936,L001644,2025-12-11,11459.63,Pagado,App
P4785186,L000348,2025-12-12,1769.64,Pagado,App
P7647878,L001080,2025-12-12,2723.83,Parcial,Agencia
P2343263,L001644,2025-12-12,10043.16,Pagado,Agencia
P6812025,L001057,2025-12-13,1209.8,Parcial,App
P2493219,L001302,2025-12-13,323.3,Pagado,Agente
P9130188,L000172,2025-12-14,977.72,Pagado,Agente
P3231198,L000734,2025-12-14,1828.78,Vencido,App
P6037595,L000890,2025-12-14,5323.9,Pagado,Agente
P7426846,L000978,2025-12-14,4129.77,Pagado,App
P7874568,L001300,2025-12-14,1877.34,Pagado,App
P4360650,L001570,2025-12-14,15434.3,Pagado,Agencia
P5495824,L000835,2025-12-15,5565.89,Pagado,App
P1749657,L000892,2025-12-15,500.02,Pagado,App
P2695038,L001133,2025-12-15,11921.49,Vencido,App
P3703298,L001508,2025-12-15,270.66,Pagado,App
P6837300,L001760,2025-12-15,136.63,Parcial,Agente
P4058117,L000536,2025-12-16,1365.73,Pagado,Agencia
P1771442,L001040,2025-12-16,526.69,Pagado,App
P6216863,L001204,2025-12-16,898.27,Parcial,Débito automático
P1414493,L001418,2025-12-16,4411.23,Pagado,Agencia
P1289293,L000235,2025-12-17,500.97,Pagado,Débito automático
P3726201,L000699,2025-12-17,405.25,Pagado,App
P2593809,L001309,2025-12-17,7371.09,Pagado,Débito automático
P7095071,L001348,2025-12-17,301.47,Pagado,Agente
P8380275,L001496,2025-12-17,1861.96,Parcial,Débito automático
P4184459,L000371,2025-12-18,524.95,Pagado,Débito automático
P4951390,L000706,2025-12-18,722.99,Pagado,Agencia
P7901115,L000802,2025-12-18,2934.73,Pagado,Agencia
P3356346,L001355,2025-12-18,783.76,Pagado,App
P6768873,L001446,2025-12-18,445.11,Parcial,Agente
P2647562,L001452,2025-12-18,477.38,Pagado,App
P3994493,L001588,2025-12-18,1456.1,Pagado,Agencia
P8995273,L001588,2025-12-18,1133.79,Pagado,App
P7426265,L000179,2025-12-19,381.1,Pagado,App
P5548852,L000679,2025-12-19,4969.75,Pagado,Agente
P8622712,L000693,2025-12-19,353.2,Pagado,Agente
P2244876,L001155,2025-12-19,1961.56,Pagado,Agencia
P2007243,L001624,2025-12-19,1605.85,Pagado,App
P9191918,L001757,2025-12-19,1866.27,Vencido,Agencia
P8350368,L000295,2025-12-20,624.74,Parcial,Débito automático
P2034637,L001087,2025-12-20,1035.06,Pagado,App
P6003003,L001280,2025-12-20,15722.57,Pagado,Débito automático
P4716584,L001462,2025-12-20,3182.95,Pagado,Débito automático
P6170227,L000728,2025-12-21,4194.23,Pagado,Agencia
P8202871,L001027,2025-12-21,1420.98,Pagado,Débito automático
P6473593,L001070,2025-12-21,9760.31,Parcial,Agente
P7011065,L001076,2025-12-21,395.97,Pagado,Agencia
P7001212,L001438,2025-12-21,816.32,Pagado,Débito automático
P9436204,L001438,2025-12-21,1016.63,Pagado,Débito automático
P4318855,L000270,2025-12-22,3730.21,Pagado,App
P6910964,L000339,2025-12-22,3045.72,Pagado,App
P2783791,L001352,2025-12-22,2008.44,Pagado,App
P4518395,L001376,2025-12-22,7641.72,Pagado,Agencia
P7538471,L001669,2025-12-22,3163.13,Pagado,App
P4894730,L000824,2025-12-23,2262.2,Pagado,Agencia
P7386444,L000776,2025-12-24,6631.08,Parcial,Débito automático
P5270103,L001534,2025-12-24,15143.63,Pagado,App
P8910069,L000352,2025-12-25,5216.35,Pagado,Débito automático
P2101965,L000394,2025-12-25,3746.75,Pagado,Agencia
P6065810,L000707,2025-12-25,2823.15,Pagado,Agente
P8672579,L000928,2025-12-25,2608.19,Pagado,Agente
P3530518,L000178,2025-12-26,1887.76,Pagado,Agente
P6910597,L000536,2025-12-26,1754.42,Pagado,Débito automático
P6891952,L000983,2025-12-26,1446.59,Pagado,Débito automático
P2100870,L001216,2025-12-26,4340.31,Pagado,App
P3634980,L000266,2025-12-27,620.32,Parcial,Agencia
P2781470,L000606,2025-12-27,1785.03,Pagado,App
P9630451,L000943,2025-12-27,1902.55,Pagado,App
P4324120,L001088,2025-12-27,10114.67,Pagado,Agencia
P7191944,L001731,2025-12-27,2173.39,Pagado,Agencia
P3372774,L000488,2025-12-28,609.55,Vencido,App
P3569046,L001294,2025-12-28,3670.61,Pagado,Agencia
P9594877,L001374,2025-12-28,1137.7,Vencido,Agente
P5418267,L001715,2025-12-28,229.13,Parcial,App
P7199635,L000100,2025-12-29,12548.39,Pagado,Débito automático
P8333124,L000824,2025-12-29,2413.33,Pagado,Agencia
P6336123,L001070,2025-12-29,12237.61,Pagado,Débito automático
P6709938,L000232,2025-12-30,566.68,Pagado,App
P3448380,L000848,2025-12-30,2164.57,Pagado,App
P4985398,L001164,2025-12-30,776.6,Pagado,Débito automático
P2530497,L000403,2025-12-31,1057.72,Pagado,Débito automático
P4864570,L001502,2025-12-31,922.5,Pagado,Agente
P2096280,L000259,2026-01-01,684.71,Pagado,App
P8863447,L000275,2026-01-01,1311.43,Pagado,App
P7517332,L000916,2026-01-01,363.87,Pagado,Débito automático
P6716988,L001129,2026-01-01,826.72,Pagado,App
P7847048,L000363,2026-01-02,3562.17,Pagado,App
P7227905,L000506,2026-01-02,20320.06,Pagado,Agencia
P8201433,L000526,2026-01-02,487.69,Pagado,Agencia
P2639417,L001533,2026-01-02,117.24,Pagado,Agencia
P2118702,L001724,2026-01-02,2027.41,Parcial,App
P7891998,L000586,2026-01-03,14331.98,Pagado,App
P9570219,L000916,2026-01-03,479.43,Pagado,Débito automático
P7818496,L000077,2026-01-04,1719.31,Pagado,App
P5074336,L000213,2026-01-04,511.96,Pagado,App
P2686231,L000321,2026-01-04,6349.75,Parcial,Agente
P3851852,L000326,2026-01-04,602.85,Vencido,Agencia
P3136529,L000737,2026-01-04,524.47,Pagado,Agencia
P6335227,L001122,2026-01-04,10439.44,Pagado,Agencia
P3371416,L001795,2026-01-04,490.82,Parcial,Agente
P3653446,L000039,2026-01-05,702.78,Pagado,App
P7619862,L000349,2026-01-05,2648.62,Pagado,App
P2432176,L000403,2026-01-05,1041.56,Pagado,Agencia
P3875339,L000813,2026-01-05,19925.66,Pagado,Débito automático
P9966154,L000957,2026-01-05,603.61,Pagado,App
P7347794,L001669,2026-01-05,2373.54,Pagado,Débito automático
P9828037,L001737,2026-01-05,63.53,Parcial,Débito automático
P9467953,L001769,2026-01-05,947.25,Pagado,Agencia
P1768805,L000014,2026-01-06,496.26,Pagado,Agente
P5673599,L000414,2026-01-06,2153.03,Pagado,Agente
P6568772,L000543,2026-01-06,5733.02,Pagado,Débito automático
P6012883,L001249,2026-01-06,2641.26,Parcial,Débito automático
P9327450,L001301,2026-01-06,91.29,Pagado,Agente
P8210624,L000112,2026-01-07,9958.22,Pagado,Débito automático
P7850067,L000354,2026-01-07,877.75,Pagado,Débito automático
P4972370,L001068,2026-01-07,5410.58,Pagado,Agencia
P6135759,L001279,2026-01-07,1843.7,Pagado,App
P4905912,L001682,2026-01-07,6539.62,Pagado,App
P7358113,L000082,2026-01-08,1585.69,Pagado,App
P9697969,L000289,2026-01-08,177.42,Pagado,App
P6228407,L000424,2026-01-08,296.74,Pagado,Agencia
P1636925,L001125,2026-01-08,326.58,Pagado,App
P3811450,L001632,2026-01-08,3736.81,Parcial,Agencia
P3475836,L000161,2026-01-09,3269.3,Pagado,Agente
P1454696,L000196,2026-01-09,1296.98,Pagado,Débito automático
P6592886,L000488,2026-01-09,779.86,Pagado,Débito automático
P3153097,L000589,2026-01-09,501.3,Pagado,App
P7928320,L000654,2026-01-09,4668.23,Pagado,Débito automático
P8590804,L000887,2026-01-09,6288.16,Pagado,Débito automático
P2325761,L001009,2026-01-09,3987.82,Pagado,App
P1401147,L001056,2026-01-09,2693.7,Pagado,Agente
P7259602,L001272,2026-01-09,8242.01,Pagado,Débito automático
P3619042,L001753,2026-01-09,1138.45,Pagado,Agencia
P5191903,L001753,2026-01-09,1316.55,Vencido,Agencia
P2077581,L000180,2026-01-10,449.71,Pagado,Agente
P2325722,L000809,2026-01-10,484.18,Pagado,App
P2980663,L001027,2026-01-10,1427.44,Vencido,App
P6236039,L001277,2026-01-11,205.12,Vencido,App
P5205840,L001452,2026-01-11,728.12,Pagado,Agencia
P3671308,L001480,2026-01-11,350.07,Pagado,App
P2581875,L001751,2026-01-11,298.57,Parcial,App
P6554374,L001412,2026-01-12,1220.42,Pagado,Agencia
P9632570,L001499,2026-01-12,537.66,Parcial,Débito automático
P6405839,L001274,2026-01-13,1758.88,Pagado,Débito automático
P7473923,L001417,2026-01-13,3847.79,Pagado,Agente
P3520615,L001499,2026-01-13,786.49,Pagado,App
P8395785,L000341,2026-01-14,1897.88,Pagado,Débito automático
P8202195,L000446,2026-01-14,225.27,Pagado,App
P4593556,L000493,2026-01-14,177.56,Pagado,Agencia
P1968662,L000727,2026-01-14,2627.68,Pagado,Agencia
P8662929,L001051,2026-01-14,5768.95,Parcial,Agencia
P7979786,L001323,2026-01-14,4794.12,Pagado,Agente
P1971823,L000046,2026-01-15,1175.57,Vencido,Agente
P2156902,L000216,2026-01-15,14513.05,Pagado,App
P6680114,L000317,2026-01-15,6037.68,Parcial,Débito automático
P9479670,L001066,2026-01-15,2470.61,Pagado,Agencia
P7316209,L001242,2026-01-15,8731.24,Pagado,Agente
P8920589,L001473,2026-01-15,759.33,Pagado,Débito automático
P7069742,L000720,2026-01-16,446.55,Pagado,Débito automático
P3219862,L001239,2026-01-16,2563.16,Pagado,App
P7924719,L001373,2026-01-16,10368.44,Pagado,Débito automático
P6708456,L000008,2026-01-17,86.19,Pagado,Débito automático
P9511333,L000640,2026-01-17,11930.81,Pagado,Débito automático
P1381435,L000738,2026-01-17,1162.04,Pagado,Agente
P9999133,L001012,2026-01-17,171.3,Parcial,App
P8914896,L001040,2026-01-17,593.29,Pagado,Agencia
P9085438,L001331,2026-01-17,1043.1,Pagado,Débito automático
P8385715,L000858,2026-01-18,3681.14,Pagado,App
P1942977,L001216,2026-01-18,6227.48,Pagado,App
P1045936,L001302,2026-01-18,249.34,Pagado,Agente
P3798082,L001317,2026-01-18,132.34,Pagado,Débito automático
P2746548,L001740,2026-01-18,2441.76,Parcial,App
P7737011,L001741,2026-01-18,18148.43,Vencido,Agencia
P7938755,L001782,2026-01-18,542.29,Pagado,Débito automático
P8698256,L000029,2026-01-19,2007.61,Pagado,Agencia
P3472100,L000509,2026-01-19,769.77,Parcial,App
P7032283,L000711,2026-01-19,2315.25,Pagado,Débito automático
P1262492,L000741,2026-01-19,868.09,Pagado,Agencia
P9142618,L000960,2026-01-19,200.49,Pagado,Agencia
P7043399,L001309,2026-01-19,7842.97,Pagado,App
P2282825,L001467,2026-01-19,5515.66,Pagado,Débito automático
P6062767,L000751,2026-01-20,1449.22,Pagado,Agencia
P2290526,L000852,2026-01-20,2077.32,Pagado,App
P9422849,L001047,2026-01-20,14003.42,Pagado,App
P1883692,L001048,2026-01-20,948.34,Pagado,App
P2439727,L001791,2026-01-20,2804.31,Pagado,Agencia
P8606962,L000017,2026-01-21,2233.07,Pagado,App
P4380011,L001129,2026-01-21,723.35,Pagado,Débito automático
P3815034,L000208,2026-01-22,6853.49,Pagado,Débito automático
P1019311,L000288,2026-01-22,1047.07,Pagado,Agente
P2020480,L000387,2026-01-22,1995.38,Pagado,App
P9106820,L000799,2026-01-22,1848.42,Parcial,Agente
P2316802,L001595,2026-01-22,1480.35,Pagado,Agencia
P5583814,L000544,2026-01-23,2130.47,Pagado,Débito automático
P8351204,L000887,2026-01-23,4862.19,Pagado,Débito automático
P7676912,L001003,2026-01-23,850.57,Vencido,Agente
P6338793,L001143,2026-01-23,681.79,Parcial,Agente
P8571346,L001153,2026-01-23,1311.76,Vencido,Agente
P3301222,L001296,2026-01-23,1056.66,Pagado,Débito automático
P3754070,L001353,2026-01-23,1097.99,Vencido,App
P5220919,L001493,2026-01-23,484.29,Pagado,App
P6737688,L001587,2026-01-23,7342.4,Parcial,App
P3446851,L001616,2026-01-23,195.24,Pagado,App
P8507800,L001747,2026-01-23,2143.24,Parcial,App
P9111742,L000224,2026-01-24,857.63,Pagado,App
P9686324,L000570,2026-01-24,80.04,Pagado,App
P7511223,L001188,2026-01-24,1955.44,Parcial,Agencia
P4026551,L001741,2026-01-24,17226.27,Pagado,App
P2362099,L000266,2026-01-25,1109.94,Pagado,App
P8387112,L000314,2026-01-25,51.01,Pagado,Agencia
P7682298,L000819,2026-01-25,1005.69,Parcial,App
P4831990,L001036,2026-01-25,3932.36,Pagado,Agencia
P6551494,L001334,2026-01-25,6807.73,Pagado,Débito automático
P5088109,L001507,2026-01-25,1718.15,Pagado,Débito automático
P1179690,L001562,2026-01-25,2889.42,Pagado,Agente
P9265544,L001595,2026-01-25,1348.11,Pagado,Agencia
P5680950,L000663,2026-01-26,2456.22,Pagado,Agente
P4906349,L000682,2026-01-26,2881.84,Pagado,Agente
P4708481,L000752,2026-01-26,2558.87,Pagado,Agencia
P6033738,L001619,2026-01-26,1360.54,Vencido,Agente
P7136687,L000349,2026-01-27,3981.19,Pagado,App
P7960607,L000362,2026-01-27,570.45,Pagado,App
P5959422,L001251,2026-01-27,1038.17,Pagado,Agente
P5933359,L001261,2026-01-27,4085.68,Pagado,Agencia
P5081447,L001576,2026-01-27,1994.98,Pagado,App
P8936405,L001199,2026-01-28,3628.55,Vencido,App
P7134489,L001542,2026-01-28,921.1,Pagado,Agencia
P7420191,L001582,2026-01-28,104.78,Pagado,Agencia
