tx_id,cliente_id,monto,canal,fecha_hora,comercio,tipo_tx
TX0001035,C00140,700.85,POS,2026-04-20 01:27:00,Retail,Pago
TX0001036,C00383,412.56,App,2026-03-15 17:47:00,Viajes,Transferencia
TX0001037,C00287,148.66,App,2026-03-06 09:52:00,Gasolinera,Transferencia
TX0001038,C00011,343.95,POS,2026-04-13 20:21:00,Supermercado,Transferencia
TX0001039,C00307,804.94,POS,2026-02-17 11:52:00,Restaurante,Compra
TX0001040,C00284,458.62,App,2026-02-25 12:15:00,Ecommerce,Transferencia
TX0001041,C00413,456.26,POS,2026-03-29 07:46:00,Supermercado,Compra
TX0001042,C00002,1443.33,Web,2026-04-18 05:58:00,Restaurante,Compra
TX0001043,C00447,319.29,ATM,2026-02-28 06:37:00,Farmacia,Retiro
TX0001044,C00392,33.48,App,2026-03-05 20:43:00,Supermercado,Compra
TX0001045,C00393,97.22,App,2026-02-02 17:04:00,Ecommerce,Pago
TX0001046,C00350,571.09,POS,2026-04-19 14:39:00,Servicios,Pago
TX0001047,C00404,482.45,POS,2026-04-22 02:07:00,Gasolinera,Compra
TX0001048,C00381,845.13,POS,2026-04-11 17:24:00,Viajes,Pago
TX0001049,C00440,319.11,App,2026-02-24 20:25:00,Restaurante,Retiro
TX0001050,C00340,310.28,App,2026-02-22 02:42:00,Ecommerce,Transferencia
TX0001051,C00113,166.04,POS,2026-04-01 18:02:00,Viajes,Compra
TX0001052,C00264,166.66,POS,2026-03-06 23:54:00,Retail,Compra
TX0001053,C00409,569.31,App,2026-04-15 03:07:00,Retail,Compra
TX0001054,C00442,658.68,POS,2026-04-21 12:48:00,Supermercado,Transferencia
TX0001055,C00065,210.9,POS,2026-03-18 16:32:00,Gasolinera,Compra
TX0001056,C00162,304.55,POS,2026-02-19 11:49:00,Viajes,Compra
TX0001057,C00293,1304.11,POS,2026-01-31 22:17:00,Restaurante,Compra
TX0001058,C00122,143.38,POS,2026-04-06 07:56:00,Restaurante,Retiro
TX0001059,C00118,83.72,ATM,2026-02-25 16:56:00,Gasolinera,Transferencia
TX0001060,C00172,20.43,POS,2026-03-23 01:01:00,Servicios,Transferencia
TX0001061,C00220,2164.98,App,2026-02-08 23:43:00,Restaurante,Compra
TX0001062,C00312,3029.04,Web,2026-03-11 19:15:00,Supermercado,Retiro
TX0001063,C00048,1330.94,App,2026-04-13 08:18:00,Supermercado,Transferencia
TX0001064,C00292,85.92,POS,2026-03-18 06:31:00,Gasolinera,Pago
TX0001065,C00245,478.59,App,2026-04-17 12:17:00,Gasolinera,Retiro
TX0001066,C00343,494.01,ATM,2026-03-07 17:30:00,Restaurante,Transferencia
TX0001067,C00362,248.47,POS,2026-03-22 14:02:00,Viajes,Transferencia
TX0001068,C00129,498.79,POS,2026-04-20 13:26:00,Servicios,Pago
TX0001069,C00367,417.9,POS,2026-03-10 02:24:00,Retail,Compra
TX0001070,C00301,163.13,POS,2026-03-26 13:53:00,Retail,Compra
TX0001071,C00344,941.71,ATM,2026-02-24 18:46:00,Farmacia,Compra
TX0001072,C00151,660.58,ATM,2026-03-27 17:27:00,Gasolinera,Pago
TX0001073,C00211,498.87,POS,2026-03-15 21:32:00,Gasolinera,Compra
TX0001074,C00166,227.74,App,2026-03-08 10:46:00,Viajes,Compra
TX0001075,C00205,303.53,POS,2026-03-14 19:38:00,Retail,Compra
TX0001076,C00425,422.72,POS,2026-04-20 13:58:00,Restaurante,Compra
TX0001077,C00379,821.26,App,2026-01-27 17:39:00,Ecommerce,Compra
TX0001078,C00267,538.86,POS,2026-02-04 21:29:00,Gasolinera,Pago
TX0001079,C00170,1120.47,Web,2026-03-24 10:26:00,Ecommerce,Compra
TX0001080,C00415,584.92,App,2026-03-20 16:03:00,Gasolinera,Retiro
TX0001081,C00152,69.83,App,2026-04-14 16:02:00,Ecommerce,Transferencia
TX0001082,C00089,923.83,POS,2026-03-09 06:41:00,Gasolinera,Retiro
TX0001083,C00163,2747.34,Web,2026-03-15 19:08:00,Farmacia,Transferencia
TX0001084,C00449,320.93,App,2026-02-21 15:30:00,Retail,Retiro
TX0001085,C00021,338.94,App,2026-02-03 19:22:00,Viajes,Retiro
TX0001086,C00139,822.6,POS,2026-03-07 22:58:00,Retail,Pago
TX0001087,C00257,1185.2,POS,2026-02-16 04:49:00,Ecommerce,Retiro
TX0001088,C00209,1581.58,App,2026-01-24 02:39:00,Farmacia,Retiro
TX0001089,C00207,413.65,POS,2026-04-10 16:01:00,Viajes,Compra
TX0001090,C00380,774.47,App,2026-02-18 19:21:00,Viajes,Compra
TX0001091,C00259,455.46,POS,2026-04-08 16:26:00,Supermercado,Transferencia
TX0001092,C00450,489.42,App,2026-03-18 12:05:00,Ecommerce,Retiro
TX0001093,C00433,281.62,App,2026-03-23 22:32:00,Restaurante,Transferencia
TX0001094,C00188,824.16,POS,2026-04-08 02:05:00,Retail,Pago
TX0001095,C00082,2638.45,ATM,2026-03-19 08:38:00,Ecommerce,Compra
TX0001096,C00137,26.19,POS,2026-03-09 04:34:00,Supermercado,Compra
TX0001097,C00422,1303.39,App,2026-04-11 02:10:00,Supermercado,Transferencia
TX0001098,C00153,502.55,POS,2026-04-11 04:20:00,Supermercado,Compra
TX0001099,C00256,60.97,Web,2026-02-16 08:23:00,Restaurante,Compra
TX0001100,C00415,64.84,App,2026-04-03 02:43:00,Restaurante,Pago
TX0001101,C00194,2.54,App,2026-03-10 05:33:00,Restaurante,Pago
TX0001102,C00157,118.47,ATM,2026-03-12 23:46:00,Ecommerce,Transferencia
TX0001103,C00423,922.78,App,2026-03-22 16:00:00,Ecommerce,Transferencia
TX0001104,C00028,336.63,App,2026-02-07 18:15:00,Supermercado,Compra
TX0001105,C00168,79.37,POS,2026-01-30 11:46:00,Gasolinera,Transferencia
TX0001106,C00064,789.44,POS,2026-02-12 23:18:00,Gasolinera,Compra
TX0001107,C00094,1497.34,POS,2026-04-07 15:41:00,Restaurante,Compra
TX0001108,C00222,601.16,ATM,2026-03-12 00:11:00,Servicios,Pago
TX0001109,C00436,415.07,POS,2026-02-27 14:32:00,Ecommerce,Transferencia
TX0001110,C00243,64.7,Web,2026-02-14 21:13:00,Supermercado,Compra
TX0001111,C00385,423.35,App,2026-03-06 19:52:00,Gasolinera,Retiro
TX0001112,C00234,242.58,App,2026-04-07 20:58:00,Gasolinera,Compra
TX0001113,C00060,2060.93,POS,2026-02-10 06:59:00,Restaurante,Transferencia
TX0001114,C00115,277.16,Web,2026-04-06 11:48:00,Gasolinera,Retiro
TX0001115,C00326,155.0,Web,2026-02-11 00:27:00,Gasolinera,Transferencia
TX0001116,C00148,1606.12,POS,2026-01-27 05:40:00,Retail,Retiro
TX0001117,C00146,637.81,POS,2026-03-29 12:46:00,Viajes,Transferencia
TX0001118,C00224,247.01,Web,2026-02-16 10:22:00,Supermercado,Compra
TX0001119,C00177,162.22,App,2026-04-01 06:26:00,Farmacia,Retiro
TX0001120,C00068,2180.85,Web,2026-03-18 10:52:00,Servicios,Compra
TX0001121,C00359,132.66,POS,2026-04-21 17:31:00,Retail,Retiro
TX0001122,C00014,262.82,ATM,2026-02-06 21:06:00,Ecommerce,Compra
TX0001123,C00311,132.08,Web,2026-02-21 08:21:00,Supermercado,Transferencia
TX0001124,C00210,248.38,POS,2026-02-02 06:50:00,Gasolinera,Transferencia
TX0001125,C00354,116.4,App,2026-02-16 18:29:00,Restaurante,Compra
TX0001126,C00258,975.71,POS,2026-03-23 09:44:00,Servicios,Retiro
TX0001127,C00444,296.04,Web,2026-02-16 22:01:00,Ecommerce,Pago
TX0001128,C00020,1289.72,App,2026-02-25 21:13:00,Supermercado,Retiro
TX0001129,C00183,431.52,ATM,2026-03-27 03:40:00,Retail,Pago
TX0001130,C00360,302.64,App,2026-03-21 04:02:00,Retail,Retiro
TX0001131,C00042,555.37,App,2026-02-19 02:19:00,Servicios,Compra
TX0001132,C00008,819.83,ATM,2026-01-26 05:39:00,Servicios,Compra
TX0001133,C00397,420.62,POS,2026-04-14 17:12:00,Restaurante,Compra
TX0001134,C00326,332.24,App,2026-02-24 23:30:00,Gasolinera,Transferencia
TX0001135,C00021,38.61,ATM,2026-03-13 20:32:00,Viajes,Transferencia
TX0001136,C00362,478.73,App,2026-02-17 15:25:00,Ecommerce,Transferencia
TX0001137,C00378,569.75,ATM,2026-03-29 13:13:00,Supermercado,Compra
TX0001138,C00373,56.96,POS,2026-03-28 02:27:00,Viajes,Compra
TX0001139,C00365,1282.94,App,2026-04-16 14:20:00,Supermercado,Compra
TX0001140,C00026,563.59,App,2026-02-18 03:55:00,Viajes,Transferencia
TX0001141,C00098,279.26,App,2026-03-01 07:26:00,Retail,Compra
TX0001142,C00192,189.17,POS,2026-01-24 20:30:00,Viajes,Compra
TX0001143,C00097,771.98,POS,2026-01-28 03:52:00,Gasolinera,Transferencia
TX0001144,C00231,1139.56,Web,2026-04-19 10:20:00,Gasolinera,Compra
TX0001145,C00346,219.75,Web,2026-02-15 15:20:00,Farmacia,Pago
TX0001146,C00365,858.92,POS,2026-01-30 18:05:00,Viajes,Compra
TX0001147,C00428,134.83,ATM,2026-03-16 09:42:00,Ecommerce,Compra
TX0001148,C00299,1888.28,POS,2026-03-19 09:35:00,Restaurante,Compra
TX0001149,C00141,341.08,Web,2026-03-26 17:34:00,Retail,Compra
TX0001150,C00310,562.16,POS,2026-03-07 21:00:00,Retail,Compra
TX0001151,C00183,545.22,App,2026-04-06 13:07:00,Farmacia,Compra
TX0001152,C00145,398.45,App,2026-02-02 12:20:00,Supermercado,Compra
TX0001153,C00125,45.05,Web,2026-02-09 07:56:00,Viajes,Retiro
TX0001154,C00064,967.21,POS,2026-02-06 08:16:00,Retail,Transferencia
TX0001155,C00296,639.02,App,2026-03-14 20:43:00,Restaurante,Compra
TX0001156,C00351,1050.27,POS,2026-02-28 02:35:00,Gasolinera,Compra
TX0001157,C00073,134.93,POS,2026-04-16 00:38:00,Restaurante,Transferencia
TX0001158,C00153,113.57,Web,2026-02-03 09:09:00,Ecommerce,Compra
TX0001159,C00147,331.52,App,2026-04-20 23:32:00,Farmacia,Compra
TX0001160,C00347,201.27,App,2026-04-12 09:25:00,Retail,Compra
TX0001161,C00343,380.23,App,2026-03-02 11:21:00,Viajes,Compra
TX0001162,C00217,1697.37,POS,2026-04-05 04:36:00,Retail,Pago
TX0001163,C00163,1918.14,App,2026-02-13 04:20:00,Supermercado,Transferencia
TX0001164,C00438,154.53,POS,2026-02-26 02:28:00,Gasolinera,Transferencia
TX0001165,C00328,372.71,POS,2026-02-19 05:47:00,Gasolinera,Transferencia
TX0001166,C00331,1234.11,POS,2026-03-03 06:43:00,Supermercado,Compra
TX0001167,C00431,656.77,POS,2026-04-14 05:32:00,Gasolinera,Compra
TX0001168,C00371,70.74,ATM,2026-02-17 20:17:00,Servicios,Pago
TX0001169,C00272,191.38,POS,2026-03-12 14:22:00,Farmacia,Compra
TX0001170,C00339,420.15,App,2026-02-18 07:20:00,Ecommerce,Compra
TX0001171,C00077,347.32,POS,2026-03-13 08:03:00,Viajes,Compra
TX0001172,C00065,453.41,POS,2026-03-10 20:56:00,Restaurante,Compra
TX0001173,C00149,375.56,App,2026-04-08 14:13:00,Farmacia,Compra
TX0001174,C00291,701.46,ATM,2026-01-24 22:21:00,Restaurante,Retiro
TX0001175,C00298,1184.8,Web,2026-03-22 23:07:00,Viajes,Compra
TX0001176,C00446,692.73,ATM,2026-04-04 09:05:00,Ecommerce,Transferencia
TX0001177,C00327,1224.4,POS,2026-04-10 16:19:00,Gasolinera,Compra
TX0001178,C00087,822.15,Web,2026-02-02 19:51:00,Viajes,Pago
TX0001179,C00347,11.99,Web,2026-02-08 03:37:00,Retail,Pago
TX0001180,C00319,1108.27,App,2026-02-25 12:16:00,Retail,Compra
TX0001181,C00198,2412.36,App,2026-02-20 18:02:00,Supermercado,Pago
TX0001182,C00292,393.4,App,2026-02-17 22:10:00,Viajes,Pago
TX0001183,C00424,2070.53,POS,2026-03-21 17:27:00,Supermercado,Compra
TX0001184,C00383,1404.82,Web,2026-04-17 20:52:00,Viajes,Transferencia
TX0001185,C00034,207.95,POS,2026-04-20 21:08:00,Supermercado,Transferencia
TX0001186,C00401,649.48,POS,2026-04-15 12:30:00,Restaurante,Transferencia
TX0001187,C00170,1018.33,ATM,2026-03-30 16:47:00,Ecommerce,Compra
TX0001188,C00112,288.99,App,2026-04-16 05:47:00,Gasolinera,Pago
TX0001189,C00306,310.06,POS,2026-03-19 02:21:00,Supermercado,Compra
TX0001190,C00409,530.34,Web,2026-03-19 16:40:00,Retail,Compra
TX0001191,C00436,60.26,Web,2026-04-01 05:15:00,Ecommerce,Pago
TX0001192,C00379,2436.46,POS,2026-02-21 19:03:00,Retail,Compra
TX0001193,C00269,23.76,App,2026-03-31 01:57:00,Gasolinera,Retiro
TX0001194,C00362,60.19,Web,2026-02-19 02:22:00,Viajes,Transferencia
TX0001195,C00086,1851.7,ATM,2026-03-12 09:48:00,Gasolinera,Transferencia
TX0001196,C00181,337.64,App,2026-03-21 19:17:00,Supermercado,Compra
TX0001197,C00231,871.48,POS,2026-02-10 03:35:00,Retail,Compra
TX0001198,C00338,212.67,POS,2026-02-09 19:11:00,Viajes,Retiro
TX0001199,C00096,121.37,App,2026-03-03 00:42:00,Ecommerce,Pago
TX0001200,C00217,434.61,Web,2026-02-03 16:32:00,Retail,Transferencia
TX0001201,C00425,372.58,POS,2026-02-17 01:49:00,Servicios,Compra
TX0001202,C00373,495.49,App,2026-03-05 08:20:00,Servicios,Pago
TX0001203,C00291,375.03,POS,2026-04-11 17:17:00,Ecommerce,Retiro
TX0001204,C00171,205.05,POS,2026-02-14 00:59:00,Farmacia,Transferencia
TX0001205,C00214,244.77,App,2026-03-03 05:13:00,Servicios,Transferencia
TX0001206,C00154,520.58,POS,2026-04-18 07:04:00,Gasolinera,Transferencia
TX0001207,C00008,942.87,POS,2026-03-16 02:21:00,Restaurante,Pago
TX0001208,C00148,350.7,App,2026-01-26 23:17:00,Viajes,Transferencia
TX0001209,C00232,236.5,App,2026-04-19 05:33:00,Restaurante,Retiro
TX0001210,C00377,819.75,POS,2026-04-05 14:00:00,Ecommerce,Compra
TX0001211,C00089,495.45,POS,2026-04-02 19:35:00,Viajes,Pago
TX0001212,C00093,761.25,App,2026-02-02 17:34:00,Farmacia,Compra
TX0001213,C00060,2075.23,POS,2026-02-05 16:55:00,Farmacia,Compra
TX0001214,C00237,2726.82,Web,2026-02-09 15:44:00,Farmacia,Compra
TX0001215,C00079,560.0,App,2026-03-08 12:48:00,Gasolinera,Pago
TX0001216,C00255,1380.74,Web,2026-03-25 17:10:00,Farmacia,Retiro
TX0001217,C00429,40.91,ATM,2026-04-21 06:24:00,Gasolinera,Compra
TX0001218,C00271,453.5,POS,2026-03-02 18:32:00,Viajes,Compra
TX0001219,C00008,1490.12,App,2026-02-13 15:15:00,Supermercado,Compra
TX0001220,C00035,286.43,App,2026-04-11 01:05:00,Viajes,Compra
TX0001221,C00436,554.25,App,2026-04-06 09:27:00,Farmacia,Transferencia
TX0001222,C00133,618.56,POS,2026-03-06 14:01:00,Gasolinera,Pago
TX0001223,C00250,325.53,POS,2026-03-16 20:38:00,Viajes,Transferencia
TX0001224,C00341,205.0,App,2026-03-12 16:09:00,Ecommerce,Compra
TX0001225,C00034,118.3,ATM,2026-04-16 17:08:00,Servicios,Transferencia
TX0001226,C00166,359.71,POS,2026-04-09 03:42:00,Restaurante,Retiro
TX0001227,C00257,554.85,App,2026-02-08 00:00:00,Supermercado,Compra
TX0001228,C00303,342.95,App,2026-03-30 17:21:00,Restaurante,Compra
TX0001229,C00398,638.12,POS,2026-03-25 06:57:00,Supermercado,Compra
TX0001230,C00005,517.93,POS,2026-04-07 23:38:00,Ecommerce,Compra
TX0001231,C00131,672.25,POS,2026-04-08 14:45:00,Viajes,Compra
TX0001232,C00409,106.08,ATM,2026-02-22 13:49:00,Gasolinera,Pago
TX0001233,C00241,219.12,App,2026-04-09 20:57:00,Viajes,Compra
TX0001234,C00071,824.98,Web,2026-02-05 08:30:00,Restaurante,Compra
TX0001235,C00412,782.74,POS,2026-01-29 16:58:00,Restaurante,Retiro
TX0001236,C00194,24.83,POS,2026-03-12 06:50:00,Servicios,Compra
TX0001237,C00134,30.74,Web,2026-03-18 06:05:00,Farmacia,Compra
TX0001238,C00247,64.78,App,2026-01-27 19:05:00,Ecommerce,Retiro
TX0001239,C00022,117.37,Web,2026-03-19 00:39:00,Retail,Compra
TX0001240,C00430,2037.32,App,2026-04-07 06:41:00,Supermercado,Compra
TX0001241,C00043,1322.19,App,2026-02-16 23:54:00,Retail,Compra
TX0001242,C00065,715.62,ATM,2026-02-07 13:17:00,Retail,Transferencia
TX0001243,C00195,312.43,ATM,2026-02-10 23:13:00,Farmacia,Compra
TX0001244,C00110,287.87,App,2026-04-12 17:59:00,Ecommerce,Compra
TX0001245,C00431,175.41,POS,2026-02-05 18:27:00,Supermercado,Compra
TX0001246,C00302,2036.11,Web,2026-04-17 20:40:00,Ecommerce,Compra
TX0001247,C00125,685.33,ATM,2026-03-30 22:05:00,Farmacia,Pago
TX0001248,C00216,66.87,POS,2026-01-23 20:50:00,Supermercado,Transferencia
TX0001249,C00242,151.34,Web,2026-03-13 10:18:00,Ecommerce,Retiro
TX0001250,C00435,717.27,App,2026-03-26 13:30:00,Farmacia,Compra
TX0001251,C00446,686.26,ATM,2026-02-03 09:33:00,Ecommerce,Compra
TX0001252,C00090,633.19,App,2026-04-07 04:16:00,Viajes,Pago
TX0001253,C00010,353.82,App,2026-03-23 11:20:00,Farmacia,Compra
TX0001254,C00225,452.87,App,2026-02-17 12:05:00,Restaurante,Transferencia
TX0001255,C00329,309.28,Web,2026-02-11 20:20:00,Servicios,Transferencia
TX0001256,C00250,349.97,App,2026-03-19 12:55:00,Retail,Compra
TX0001257,C00003,1223.69,ATM,2026-02-06 21:40:00,Retail,Compra
TX0001258,C00391,542.12,App,2026-02-19 13:19:00,Restaurante,Retiro
TX0001259,C00380,660.98,ATM,2026-02-10 00:59:00,Ecommerce,Transferencia
TX0001260,C00044,665.5,ATM,2026-04-22 14:22:00,Viajes,Transferencia
TX0001261,C00350,458.19,App,2026-04-10 00:10:00,Gasolinera,Retiro
TX0001262,C00107,814.29,Web,2026-01-25 20:19:00,Servicios,Compra
TX0001263,C00324,564.49,App,2026-03-30 00:01:00,Restaurante,Pago
TX0001264,C00169,266.96,ATM,2026-02-09 04:38:00,Ecommerce,Pago
TX0001265,C00258,275.92,POS,2026-04-18 06:36:00,Viajes,Transferencia
TX0001266,C00299,1016.39,POS,2026-02-21 12:17:00,Farmacia,Pago
TX0001267,C00441,561.4,POS,2026-03-02 12:51:00,Ecommerce,Compra
TX0001268,C00295,290.44,POS,2026-03-23 12:21:00,Viajes,Pago
TX0001269,C00319,1186.9,App,2026-04-13 21:48:00,Farmacia,Transferencia
TX0001270,C00421,797.72,App,2026-04-13 06:44:00,Ecommerce,Transferencia
TX0001271,C00099,93.64,POS,2026-04-01 06:36:00,Farmacia,Pago
TX0001272,C00221,26.96,POS,2026-04-05 18:48:00,Farmacia,Compra
TX0001273,C00347,691.05,ATM,2026-03-20 05:25:00,Servicios,Transferencia
TX0001274,C00382,497.7,POS,2026-03-30 05:13:00,Supermercado,Compra
TX0001275,C00360,521.04,App,2026-04-01 16:06:00,Farmacia,Retiro
TX0001276,C00438,620.33,Web,2026-04-17 02:45:00,Gasolinera,Transferencia
TX0001277,C00179,414.94,App,2026-03-19 07:10:00,Servicios,Compra
TX0001278,C00174,614.64,POS,2026-02-16 04:04:00,Retail,Transferencia
TX0001279,C00153,184.57,Web,2026-03-07 16:04:00,Ecommerce,Retiro
TX0001280,C00425,449.68,ATM,2026-04-15 07:23:00,Supermercado,Compra
TX0001281,C00276,78.02,POS,2026-03-15 04:46:00,Retail,Retiro
TX0001282,C00450,215.15,ATM,2026-04-09 07:25:00,Servicios,Compra
TX0001283,C00134,105.45,App,2026-03-14 19:49:00,Farmacia,Retiro
TX0001284,C00161,408.17,POS,2026-03-07 06:24:00,Gasolinera,Pago
TX0001285,C00117,731.89,App,2026-03-12 18:16:00,Farmacia,Transferencia
TX0001286,C00072,814.1,Web,2026-03-07 00:55:00,Gasolinera,Pago
TX0001287,C00070,82.88,POS,2026-02-05 10:08:00,Restaurante,Pago
TX0001288,C00167,1307.65,App,2026-04-16 01:55:00,Ecommerce,Transferencia
TX0001289,C00213,91.05,POS,2026-03-15 21:40:00,Supermercado,Pago
TX0001290,C00003,1093.57,POS,2026-01-26 23:46:00,Farmacia,Transferencia
TX0001291,C00006,984.92,ATM,2026-03-07 16:29:00,Servicios,Transferencia
TX0001292,C00293,647.49,App,2026-04-21 05:56:00,Gasolinera,Compra
TX0001293,C00348,161.15,POS,2026-03-05 23:29:00,Servicios,Compra
TX0001294,C00115,265.9,App,2026-02-12 22:09:00,Servicios,Retiro
TX0001295,C00018,167.62,POS,2026-04-21 09:06:00,Servicios,Pago
TX0001296,C00257,679.79,ATM,2026-01-23 05:39:00,Ecommerce,Transferencia
TX0001297,C00329,156.84,App,2026-02-04 04:49:00,Supermercado,Compra
TX0001298,C00442,759.9,POS,2026-04-14 00:36:00,Servicios,Compra
TX0001299,C00428,42.87,Web,2026-01-29 07:46:00,Restaurante,Retiro
TX0001300,C00274,1982.4,POS,2026-03-02 22:09:00,Supermercado,Transferencia
TX0001301,C00065,776.25,App,2026-01-31 19:23:00,Supermercado,Pago
TX0001302,C00406,270.42,POS,2026-02-23 23:52:00,Restaurante,Transferencia
TX0001303,C00225,279.4,Web,2026-01-30 05:26:00,Ecommerce,Transferencia
TX0001304,C00229,555.23,Web,2026-01-30 22:26:00,Farmacia,Compra
TX0001305,C00262,1768.99,Web,2026-04-20 06:05:00,Retail,Compra
TX0001306,C00086,2813.33,POS,2026-03-16 17:32:00,Viajes,Compra
TX0001307,C00292,163.82,App,2026-02-21 08:49:00,Restaurante,Pago
TX0001308,C00413,1523.83,POS,2026-03-05 13:33:00,Gasolinera,Compra
TX0001309,C00444,62.61,App,2026-03-18 05:15:00,Ecommerce,Compra
TX0001310,C00447,348.48,ATM,2026-04-16 19:18:00,Supermercado,Retiro
TX0001311,C00270,1056.79,App,2026-02-10 01:18:00,Viajes,Pago
TX0001312,C00100,10.36,POS,2026-03-02 13:27:00,Supermercado,Compra
TX0001313,C00374,1132.59,App,2026-02-23 12:09:00,Restaurante,Compra
TX0001314,C00299,1520.27,POS,2026-02-22 02:35:00,Gasolinera,Pago
TX0001315,C00443,2288.51,POS,2026-03-17 07:26:00,Farmacia,Compra
TX0001316,C00194,237.99,Web,2026-03-31 07:00:00,Supermercado,Compra
TX0001317,C00336,410.82,App,2026-04-15 09:10:00,Supermercado,Compra
TX0001318,C00316,372.98,POS,2026-01-30 08:14:00,Servicios,Compra
TX0001319,C00213,184.83,POS,2026-02-09 23:01:00,Ecommerce,Transferencia
TX0001320,C00286,354.97,App,2026-03-17 17:35:00,Ecommerce,Compra
TX0001321,C00423,571.19,POS,2026-04-20 18:07:00,Servicios,Compra
TX0001322,C00286,522.01,App,2026-02-23 09:58:00,Servicios,Transferencia
TX0001323,C00274,2347.44,ATM,2026-02-05 14:03:00,Viajes,Transferencia
TX0001324,C00430,448.53,App,2026-03-27 11:04:00,Gasolinera,Pago
TX0001325,C00069,462.68,App,2026-03-30 11:27:00,Ecommerce,Transferencia
TX0001326,C00020,427.99,POS,2026-03-06 01:24:00,Viajes,Compra
TX0001327,C00108,565.85,App,2026-03-24 06:29:00,Gasolinera,Pago
TX0001328,C00284,520.72,App,2026-04-11 02:13:00,Servicios,Transferencia
TX0001329,C00125,727.44,App,2026-02-02 16:22:00,Retail,Pago
TX0001330,C00308,1313.0,App,2026-02-27 13:33:00,Farmacia,Transferencia
TX0001331,C00056,206.24,ATM,2026-01-29 20:33:00,Ecommerce,Retiro
TX0001332,C00426,333.22,App,2026-04-15 08:26:00,Ecommerce,Retiro
TX0001333,C00082,590.39,POS,2026-04-01 05:25:00,Ecommerce,Transferencia
TX0001334,C00427,1144.78,App,2026-02-04 12:13:00,Viajes,Retiro
TX0001335,C00080,528.05,POS,2026-02-07 11:27:00,Gasolinera,Transferencia
TX0001336,C00278,151.78,POS,2026-03-04 01:27:00,Gasolinera,Transferencia
TX0001337,C00156,316.03,ATM,2026-02-12 02:05:00,Restaurante,Compra
TX0001338,C00375,441.11,POS,2026-03-20 12:34:00,Retail,Compra
TX0001339,C00265,1004.93,POS,2026-01-30 10:33:00,Servicios,Transferencia
TX0001340,C00241,1089.5,ATM,2026-03-28 09:47:00,Gasolinera,Compra
TX0001341,C00233,1148.51,App,2026-03-18 23:11:00,Retail,Retiro
TX0001342,C00104,1673.89,ATM,2026-03-11 01:08:00,Gasolinera,Transferencia
TX0001343,C00380,319.37,POS,2026-02-02 11:25:00,Ecommerce,Compra
TX0001344,C00448,2923.4,ATM,2026-02-15 02:06:00,Servicios,Compra
TX0001345,C00127,489.61,Web,2026-04-01 19:06:00,Gasolinera,Compra
TX0001346,C00247,485.36,ATM,2026-02-06 10:22:00,Restaurante,Compra
TX0001347,C00247,280.92,Web,2026-04-20 08:36:00,Restaurante,Compra
TX0001348,C00077,249.22,Web,2026-04-15 18:38:00,Ecommerce,Pago
TX0001349,C00232,928.84,POS,2026-01-30 23:51:00,Ecommerce,Compra
TX0001350,C00413,1304.63,POS,2026-01-28 10:35:00,Retail,Compra
TX0001351,C00050,168.15,POS,2026-02-07 16:55:00,Restaurante,Transferencia
TX0001352,C00315,106.41,Web,2026-02-17 16:01:00,Viajes,Pago
TX0001353,C00377,1346.01,App,2026-02-13 15:52:00,Retail,Retiro
TX0001354,C00250,389.29,POS,2026-02-04 02:33:00,Farmacia,Compra
TX0001355,C00261,1458.91,App,2026-04-05 11:58:00,Ecommerce,Compra
TX0001356,C00168,412.58,ATM,2026-03-29 11:51:00,Farmacia,Transferencia
TX0001357,C00302,240.1,App,2026-03-01 07:29:00,Retail,Retiro
TX0001358,C00386,718.15,Web,2026-03-19 06:51:00,Servicios,Compra
TX0001359,C00333,196.62,POS,2026-03-12 21:05:00,Gasolinera,Compra
TX0001360,C00284,110.89,ATM,2026-04-10 15:38:00,Servicios,Compra
TX0001361,C00182,2196.28,App,2026-01-30 11:59:00,Retail,Transferencia
TX0001362,C00024,592.11,POS,2026-03-09 14:17:00,Supermercado,Transferencia
TX0001363,C00129,228.79,POS,2026-04-02 20:45:00,Servicios,Retiro
TX0001364,C00414,294.47,POS,2026-02-18 05:05:00,Restaurante,Transferencia
TX0001365,C00074,300.06,App,2026-03-21 17:36:00,Supermercado,Compra
TX0001366,C00387,189.71,ATM,2026-03-03 15:19:00,Supermercado,Retiro
TX0001367,C00327,172.27,App,2026-01-23 19:39:00,Viajes,Compra
TX0001368,C00359,516.88,POS,2026-02-12 08:50:00,Restaurante,Compra
TX0001369,C00306,265.29,App,2026-02-12 18:01:00,Farmacia,Compra
TX0001370,C00288,878.44,POS,2026-02-21 19:12:00,Supermercado,Compra
TX0001371,C00339,28.69,Web,2026-04-04 00:50:00,Gasolinera,Pago
TX0001372,C00434,640.22,App,2026-01-27 17:15:00,Retail,Transferencia
TX0001373,C00442,555.3,App,2026-03-23 18:04:00,Supermercado,Compra
TX0001374,C00263,60.83,Web,2026-02-20 01:53:00,Retail,Retiro
TX0001375,C00129,236.3,App,2026-04-22 13:44:00,Farmacia,Compra
TX0001376,C00086,2309.05,Web,2026-02-11 10:20:00,Servicios,Pago
TX0001377,C00400,205.29,ATM,2026-03-01 12:19:00,Gasolinera,Compra
TX0001378,C00193,851.11,App,2026-02-09 07:40:00,Viajes,Compra
TX0001379,C00404,550.71,ATM,2026-02-27 07:55:00,Restaurante,Transferencia
