loan_id,customer_id,producto,fecha_desembolso,monto_desembolsado,saldo_actual,plazo_meses,tasa_anual,estado_credito,dias_mora,bucket_mora,provision,cuota_mensual,ingresos_estimados,ratio_cuota_ingreso
L001357,C00738,Consumo,2022-07-25,27182.33,12247.92,120,0.2335,Vigente,0,0,122.48,279.41,20981.82,0.0133
L001358,C00464,Consumo,2023-07-29,46397.78,44748.4,12,0.1314,Vigente,0,0,447.48,4374.54,20318.7,0.2153
L001359,C00396,Hipotecario,2022-05-24,250661.64,81413.07,36,0.3051,Vigente,0,0,814.13,9087.18,40247.73,0.2258
L001360,C00711,Consumo,2023-06-04,118896.71,99031.61,12,0.3231,Vigente,0,0,990.32,13109.35,16675.07,0.7862
L001361,C00395,Hipotecario,2024-09-29,8795.08,5576.6,36,0.2599,Refinanciado,0,0,55.77,307.8,18581.37,0.0166
L001362,C00326,Capital de Trabajo,2023-01-26,78904.93,34653.42,24,0.2927,Vigente,81,61-90,8663.35,4250.02,3234.76,1.3139
L001363,C01115,Tarjeta,2025-06-29,6927.09,4354.05,24,0.1128,Vigente,0,0,43.54,321.19,11023.46,0.0291
L001364,C00750,Consumo,2022-06-01,43507.87,28347.47,36,0.1764,Vigente,0,0,283.47,1421.74,7401.28,0.1921
L001365,C01094,Hipotecario,2022-06-25,35883.52,34310.11,120,0.0904,Cancelado,0,0,343.1,326.06,21068.83,0.0155
L001366,C01190,Consumo,2025-03-15,103641.91,44803.68,48,0.3061,Cancelado,24,1-30,1344.11,2820.14,13832.89,0.2039
L001367,C00642,Vehicular,2025-08-26,3619.67,1720.64,48,0.1455,Vigente,2,1-30,51.62,86.38,13420.4,0.0064
L001368,C00214,Tarjeta,2023-06-21,2982.61,2732.82,12,0.2235,Vigente,0,0,27.33,304.1,20171.88,0.0151
L001369,C00369,Consumo,2023-08-28,64411.51,32150.0,24,0.1019,Vigente,0,0,321.5,2957.29,18701.69,0.1581
L001370,C00049,Tarjeta,2024-06-20,23735.26,15077.97,60,0.3245,Vigente,0,0,150.78,523.96,13679.69,0.0383
L001371,C01076,Consumo,2024-05-17,44034.54,41454.11,36,0.2779,Vigente,0,0,414.54,1563.1,11506.73,0.1358
L001372,C00133,Consumo,2022-11-02,29366.13,19756.85,72,0.2828,Vigente,0,0,197.57,523.21,21997.4,0.0238
L001373,C00999,Consumo,2025-03-20,211336.83,125289.02,36,0.1722,Vigente,0,0,1252.89,6881.36,14584.01,0.4718
L001374,C00786,Consumo,2025-06-24,23526.02,12862.94,24,0.172,Vigente,53,31-60,1286.29,1148.85,23264.97,0.0494
L001375,C01190,Consumo,2026-02-17,162412.48,90618.54,60,0.3002,Vigente,0,0,906.19,3519.48,20831.36,0.169
L001376,C00373,Tarjeta,2024-05-29,64073.2,59075.44,12,0.2666,Cancelado,0,0,590.75,6762.93,15763.06,0.429
L001377,C00479,Hipotecario,2025-06-10,271484.05,210737.4,36,0.2917,Vigente,0,0,2107.37,9741.0,41114.56,0.2369
L001378,C00832,Consumo,2024-07-18,15961.74,6955.57,36,0.0863,Vigente,0,0,69.56,481.65,15640.26,0.0308
L001379,C00650,Tarjeta,2023-02-18,24230.96,12420.19,72,0.2474,Vigente,0,0,124.2,419.8,8287.01,0.0507
L001380,C00682,Consumo,2024-05-18,27471.94,8619.9,48,0.1377,Vigente,0,0,86.2,651.14,2257.84,0.2884
L001381,C00688,Hipotecario,2022-09-04,52959.43,28593.77,48,0.3049,Vigente,0,0,285.94,1439.72,5934.0,0.2426
L001382,C00082,Consumo,2023-08-31,6547.73,2338.63,60,0.1956,Vigente,0,0,23.39,130.47,17057.91,0.0076
L001383,C00087,Consumo,2022-06-17,71155.38,40176.15,12,0.0831,Vigente,0,0,401.76,6422.37,4252.6,1.5102
L001384,C00225,Consumo,2022-10-11,58423.78,37220.89,36,0.323,Vigente,0,0,372.21,2147.07,7115.86,0.3017
L001385,C00016,Tarjeta,2023-09-26,61503.75,51055.93,36,0.2748,Vigente,61,61-90,12763.98,2177.92,21237.83,0.1025
L001386,C00822,Consumo,2025-04-13,54572.88,13956.78,48,0.3352,Cancelado,0,0,139.57,1518.04,16769.93,0.0905
L001387,C00163,Consumo,2026-03-15,46269.22,19379.47,180,0.0902,Vigente,0,0,193.79,280.24,3018.98,0.0928
L001388,C00514,Capital de Trabajo,2023-12-29,119931.23,54513.92,36,0.0878,Vigente,0,0,545.14,3623.92,15093.6,0.2401
L001389,C00350,Consumo,2024-12-26,46108.38,44568.2,48,0.1041,Vigente,0,0,445.68,1060.59,10651.83,0.0996
L001390,C00681,Consumo,2025-02-07,119648.88,77404.3,12,0.3377,Vigente,0,0,774.04,13337.86,16042.55,0.8314
L001391,C01116,Vehicular,2024-03-22,16453.89,7872.22,12,0.0978,Vigente,0,0,78.72,1505.26,15294.83,0.0984
L001392,C00181,Hipotecario,2025-04-10,22420.29,11452.31,36,0.2805,Cancelado,0,0,114.52,797.48,21425.76,0.0372
L001393,C00743,Capital de Trabajo,2023-01-24,45455.6,30005.45,12,0.3387,Vigente,0,0,300.05,5070.95,8211.27,0.6176
L001394,C00660,Tarjeta,2023-04-18,48864.32,37074.21,36,0.0917,Vigente,0,0,370.74,1481.81,18749.19,0.079
L001395,C00493,Tarjeta,2025-02-15,58455.35,54616.54,12,0.1808,Vigente,0,0,546.17,5752.01,10132.14,0.5677
L001396,C00923,Vehicular,2024-03-19,95434.56,75144.73,36,0.2361,Refinanciado,0,0,751.45,3276.85,15590.97,0.2102
L001397,C00128,Tarjeta,2024-12-28,27039.92,17362.04,24,0.1553,Vigente,0,0,173.62,1301.63,16254.51,0.0801
L001398,C00565,Consumo,2024-12-28,18583.63,13598.48,120,0.1492,Vigente,0,0,135.98,177.97,10998.43,0.0162
L001399,C00550,Tarjeta,2025-12-18,26413.85,11771.84,60,0.2839,Vigente,70,61-90,2942.96,565.21,16529.17,0.0342
L001400,C00453,Tarjeta,2025-08-17,30668.42,28444.68,48,0.1956,Vigente,0,0,284.45,763.9,21973.62,0.0348
L001401,C00471,Hipotecario,2023-02-19,50896.17,50338.29,60,0.2292,Vigente,0,0,503.38,1042.69,12734.29,0.0819
L001402,C00988,Consumo,2023-05-24,44913.21,11976.8,180,0.1261,Vigente,0,0,119.77,280.98,8607.06,0.0326
L001403,C00738,Consumo,2025-11-10,12606.97,12137.84,36,0.2782,Cancelado,0,0,121.38,447.62,2515.46,0.1779
L001404,C00224,Tarjeta,2023-12-28,42314.37,30446.6,24,0.2119,Refinanciado,0,0,304.47,2136.7,5007.28,0.4267
L001405,C00154,Consumo,2022-09-05,64489.23,40047.89,60,0.3301,Vigente,0,0,400.48,1429.62,5333.92,0.268
L001406,C00560,Tarjeta,2025-09-24,24472.87,15765.33,24,0.1663,Vigente,0,0,157.65,1189.28,4606.71,0.2582
L001407,C00351,Hipotecario,2024-01-25,60473.99,45149.43,48,0.0846,Refinanciado,0,0,451.49,1366.46,12155.93,0.1124
L001408,C01171,Tarjeta,2023-11-02,22223.94,12752.92,48,0.2669,Vigente,0,0,127.53,586.57,19761.87,0.0297
L001409,C00349,Consumo,2024-03-03,4194.35,3927.14,48,0.2579,Vigente,0,0,39.27,109.92,19617.42,0.0056
L001410,C00182,Consumo,2022-09-14,49233.33,20962.5,48,0.2796,Cancelado,0,0,209.62,1312.48,9810.23,0.1338
L001411,C00637,Tarjeta,2023-09-06,60006.83,41968.65,36,0.0917,Vigente,0,0,419.69,1819.71,14640.15,0.1243
L001412,C01018,Tarjeta,2024-01-10,50397.5,26326.77,48,0.1417,Vigente,0,0,263.27,1198.73,5215.15,0.2299
L001413,C00179,Consumo,2025-05-31,220332.87,174208.9,12,0.2449,Vigente,0,0,1742.09,22857.7,49891.68,0.4581
L001414,C01063,Capital de Trabajo,2024-10-15,133705.02,116149.6,36,0.1614,Refinanciado,0,0,1161.5,4313.47,12815.97,0.3366
L001415,C00772,Capital de Trabajo,2022-11-02,64071.04,63886.07,24,0.333,Cancelado,0,0,638.86,3558.61,11427.08,0.3114
L001416,C00894,Hipotecario,2024-11-14,26620.55,8164.55,12,0.1383,Vigente,0,0,81.65,2525.18,7585.21,0.3329
L001417,C01027,Capital de Trabajo,2025-09-06,155417.51,113304.48,36,0.3145,Cancelado,0,0,1133.04,5674.9,13441.44,0.4222
L001418,C01016,Consumo,2023-10-27,255328.22,166132.96,48,0.2883,Vigente,0,0,1661.33,6852.9,22858.59,0.2998
L001419,C00064,Consumo,2024-11-06,38990.61,18248.62,120,0.2972,Vigente,0,0,182.49,421.49,20385.04,0.0207
L001420,C00029,Hipotecario,2025-09-02,12208.05,10136.33,12,0.1562,Refinanciado,27,1-30,304.09,1176.25,8054.59,0.146
L001421,C00372,Consumo,2022-10-01,48653.2,33365.33,24,0.2678,Vigente,0,0,333.65,2570.11,7590.06,0.3386
L001422,C00097,Tarjeta,2025-12-04,38910.38,22712.96,12,0.3144,Refinanciado,0,0,227.13,4261.98,12054.73,0.3536
L001423,C00993,Consumo,2024-03-25,30039.24,20927.23,72,0.2849,Vigente,0,0,209.27,536.08,17674.61,0.0303
L001424,C00021,Vehicular,2025-03-06,23745.16,10771.69,24,0.2683,Vigente,0,0,107.72,1254.83,4765.23,0.2633
L001425,C00735,Consumo,2023-11-19,33728.68,21957.37,24,0.2278,Vigente,0,0,219.57,1725.5,10335.17,0.167
L001426,C01126,Consumo,2025-03-29,58910.85,20244.04,24,0.2572,Vigente,0,0,202.44,3085.95,11774.53,0.2621
L001427,C01070,Tarjeta,2022-11-05,2015.54,998.92,36,0.1759,Cancelado,0,0,9.99,65.84,10770.11,0.0061
L001428,C00066,Tarjeta,2024-02-02,50700.42,34771.94,36,0.0871,Refinanciado,0,0,347.72,1531.01,5091.32,0.3007
L001429,C00603,Consumo,2022-12-11,16433.31,8841.31,36,0.3213,Vigente,0,0,88.41,603.15,14389.83,0.0419
L001430,C01188,Tarjeta,2023-07-27,26420.25,8419.98,36,0.1429,Vigente,0,0,84.2,838.77,8594.08,0.0976
L001431,C01135,Consumo,2026-03-05,130351.51,66622.09,48,0.3017,Refinanciado,0,0,666.22,3534.97,14363.42,0.2461
L001432,C00338,Vehicular,2025-11-17,70026.87,68170.95,12,0.1959,Vigente,0,0,681.71,6978.76,17610.19,0.3963
L001433,C00123,Consumo,2023-06-04,42227.65,14842.0,48,0.3395,Vigente,0,0,148.42,1178.42,15051.36,0.0783
L001434,C00447,Tarjeta,2024-07-28,135509.95,126826.3,36,0.3173,Vigente,0,0,1268.26,4958.53,27917.09,0.1776
L001435,C00611,Tarjeta,2025-01-20,12012.63,7947.49,36,0.2442,Vigente,70,61-90,1986.87,415.17,7239.55,0.0573
L001436,C00671,Hipotecario,2023-04-16,38949.31,29178.9,48,0.2574,Vigente,0,0,291.79,1020.31,19881.94,0.0513
L001437,C00615,Tarjeta,2022-12-26,77360.98,73018.41,24,0.2719,Vigente,0,0,730.18,4099.81,12947.97,0.3166
L001438,C00897,Vehicular,2024-12-24,15108.57,5593.04,24,0.3074,Vigente,0,0,55.93,823.04,10429.35,0.0789
L001439,C00281,Capital de Trabajo,2025-05-18,83108.4,65333.83,36,0.0801,Vigente,18,1-30,1960.01,2493.48,4480.31,0.5565
L001440,C01067,Tarjeta,2025-04-23,55796.36,53779.67,48,0.0914,Vigente,0,0,537.8,1268.67,9793.2,0.1295
L001441,C00596,Tarjeta,2023-06-21,58066.76,18120.35,72,0.2046,Vigente,0,0,181.2,971.49,13740.2,0.0707
L001442,C00703,Tarjeta,2024-08-09,63600.33,19459.43,72,0.1983,Vigente,0,0,194.59,1058.5,8831.4,0.1199
L001443,C01075,Hipotecario,2024-03-24,218483.85,191156.32,36,0.2753,Vigente,0,0,1911.56,7739.79,46334.19,0.167
L001444,C00210,Tarjeta,2022-07-06,49352.67,29864.85,60,0.1205,Vigente,0,0,298.65,921.66,21957.54,0.042
L001445,C00126,Tarjeta,2023-09-22,47616.4,47553.97,48,0.1332,Vigente,0,0,475.54,1124.14,9043.94,0.1243
L001446,C00492,Hipotecario,2023-11-12,25752.71,20842.98,48,0.2355,Vigente,0,0,208.43,662.86,5289.66,0.1253
L001447,C00960,Tarjeta,2025-08-23,55544.86,47606.56,60,0.2876,Vigente,0,0,476.07,1191.99,5559.23,0.2144
L001448,C00970,Consumo,2023-09-06,13180.68,12302.55,48,0.2584,Vigente,0,0,123.03,345.55,12056.17,0.0287
L001449,C00581,Consumo,2023-07-09,38890.38,35755.18,24,0.1145,Vigente,0,0,357.55,1805.97,12521.34,0.1442
L001450,C00777,Tarjeta,2023-01-05,45281.95,27702.19,120,0.1092,Vigente,0,0,277.02,418.56,15761.78,0.0266
L001451,C00258,Capital de Trabajo,2025-05-27,98603.79,51560.05,48,0.1967,Vigente,0,0,515.6,2458.32,9341.25,0.2632
L001452,C00230,Vehicular,2024-11-15,32581.13,22750.15,72,0.2334,Vigente,6,1-30,682.5,558.13,5899.1,0.0946
L001453,C00189,Tarjeta,2026-02-22,45689.31,34837.63,36,0.0848,Vigente,0,0,348.38,1376.77,11579.17,0.1189
L001454,C00010,Vehicular,2022-12-11,10171.74,3839.39,24,0.2941,Cancelado,0,0,38.39,548.47,21434.14,0.0256
L001455,C01138,Hipotecario,2024-04-08,25224.3,15133.58,180,0.0893,Vigente,0,0,151.34,152.65,8601.68,0.0177
L001456,C01100,Tarjeta,2024-05-08,63593.29,31575.53,36,0.1819,Vigente,0,0,315.76,2087.8,4252.73,0.4909
L001457,C00676,Consumo,2025-08-31,10981.36,8396.72,36,0.1075,Vigente,0,0,83.97,337.83,24509.14,0.0138
L001458,C00502,Consumo,2025-05-12,56367.37,45019.58,24,0.3308,Vigente,0,0,450.2,3125.57,5324.21,0.587
L001459,C00085,Consumo,2024-10-30,38029.2,14160.37,24,0.1898,Vigente,0,0,141.6,1885.3,9850.98,0.1914
L001460,C00049,Consumo,2023-06-13,34949.59,10852.85,72,0.1109,Vigente,0,0,108.53,539.24,21665.93,0.0249
L001461,C00838,Consumo,2022-06-24,22376.4,16482.43,12,0.2323,Vigente,0,0,164.82,2297.87,8166.61,0.2814
L001462,C01008,Consumo,2024-10-05,175645.04,57126.73,72,0.1558,Vigente,0,0,571.27,2819.59,17191.65,0.164
L001463,C00689,Capital de Trabajo,2023-11-08,158968.5,86184.09,120,0.0864,Vigente,0,0,861.84,1439.19,12274.07,0.1173
L001464,C00387,Consumo,2025-01-12,41040.68,27412.54,12,0.2415,Vigente,0,0,274.13,4246.0,14881.59,0.2853
L001465,C00970,Hipotecario,2025-04-01,30087.05,21790.72,60,0.1236,Vigente,0,0,217.91,563.43,16862.62,0.0334
L001466,C01006,Capital de Trabajo,2023-12-08,113956.35,48846.17,24,0.1369,Vigente,0,0,488.46,5398.21,13036.0,0.4141
L001467,C00218,Capital de Trabajo,2025-10-29,151511.73,71116.69,36,0.0878,Cancelado,0,0,711.17,4578.18,12729.63,0.3596
L001468,C01005,Capital de Trabajo,2023-04-06,140711.76,89042.9,120,0.1733,Vigente,0,0,890.43,1375.81,11241.69,0.1224
L001469,C00255,Tarjeta,2025-03-20,18088.37,11899.3,24,0.3223,Vigente,0,0,118.99,996.59,21422.2,0.0465
L001470,C00236,Capital de Trabajo,2025-08-30,33083.38,20019.51,36,0.1808,Vigente,0,0,200.2,1085.13,17666.44,0.0614
L001471,C01050,Consumo,2022-06-22,15287.88,10507.66,36,0.1934,Vigente,0,0,105.08,506.79,2902.44,0.1746
L001472,C00271,Capital de Trabajo,2025-11-20,40552.39,13715.08,12,0.1656,Vigente,0,0,137.15,3938.99,13924.55,0.2829
L001473,C00123,Consumo,2025-08-06,58843.84,51819.37,120,0.2797,Vigente,0,0,518.19,627.52,10425.72,0.0602
L001474,C00656,Tarjeta,2025-01-10,55334.86,33987.15,48,0.1266,Vigente,0,0,339.87,1298.76,20989.27,0.0619
L001475,C00259,Tarjeta,2025-01-09,8050.19,7454.83,12,0.2104,Vigente,0,0,74.55,812.0,2754.28,0.2948
L001476,C00948,Consumo,2022-08-15,22518.58,14133.82,60,0.2956,Vigente,0,0,141.34,486.25,22322.04,0.0218
L001477,C00047,Tarjeta,2023-04-14,34122.95,17174.12,12,0.2722,Cancelado,0,0,171.74,3617.6,5683.71,0.6365
L001478,C00863,Consumo,2025-06-28,21886.88,6988.5,180,0.104,Vigente,0,0,69.89,134.24,12067.84,0.0111
L001479,C00525,Capital de Trabajo,2024-03-06,35458.81,19634.05,12,0.2428,Vigente,0,0,196.34,3672.35,13739.16,0.2673
L001480,C00888,Hipotecario,2025-11-07,27037.1,23226.99,72,0.3178,Refinanciado,6,1-30,696.81,494.85,9043.29,0.0547
L001481,C00208,Capital de Trabajo,2025-04-10,21093.8,9695.68,36,0.3343,Vigente,0,0,96.96,781.82,5093.93,0.1535
L001482,C00747,Tarjeta,2023-07-27,30932.35,30850.89,36,0.3277,Vigente,0,0,308.51,1140.8,17411.47,0.0655
L001483,C00149,Hipotecario,2024-02-09,27808.08,8752.28,36,0.2157,Cancelado,0,0,87.52,939.06,16712.02,0.0562
L001484,C00438,Capital de Trabajo,2026-01-14,114175.94,64638.76,48,0.1637,Vigente,0,0,646.39,2768.05,20550.27,0.1347
L001485,C00155,Tarjeta,2022-11-26,30331.84,24826.52,24,0.1202,Vigente,0,0,248.27,1415.74,37411.19,0.0378
L001486,C01114,Tarjeta,2024-04-14,61713.48,54622.58,36,0.1691,Vigente,0,0,546.23,2004.15,2968.62,0.6751
L001487,C00358,Consumo,2025-01-20,11560.12,10155.61,180,0.2161,Cancelado,0,0,101.56,78.1,6101.4,0.0128
L001488,C01198,Hipotecario,2024-12-19,159374.63,43771.77,60,0.2458,Vigente,0,0,437.72,3309.15,17164.48,0.1928
L001489,C00456,Consumo,2022-06-05,23216.1,11509.18,72,0.2729,Vigente,0,0,115.09,410.44,8260.69,0.0497
L001490,C00776,Consumo,2023-12-24,44233.22,14623.66,36,0.1802,Vigente,0,0,146.24,1450.11,17665.99,0.0821
L001491,C00629,Consumo,2026-01-23,47488.49,43737.42,24,0.0991,Vigente,0,0,437.37,2174.77,2714.22,0.8013
L001492,C00832,Consumo,2023-07-21,49254.98,19543.64,48,0.1552,Refinanciado,0,0,195.44,1185.4,12224.45,0.097
L001493,C00486,Tarjeta,2024-11-07,22628.51,21028.87,60,0.2288,Vigente,0,0,210.29,463.43,48980.33,0.0095
L001494,C00533,Tarjeta,2022-05-18,66528.93,33534.94,48,0.0995,Vigente,0,0,335.35,1523.93,39102.19,0.039
L001495,C00200,Tarjeta,2023-08-13,23814.5,14764.86,36,0.2519,Vigente,0,0,147.65,828.15,5137.81,0.1612
L001496,C00371,Consumo,2023-07-31,51429.66,16105.72,36,0.2611,Vigente,0,0,161.06,1801.61,12402.78,0.1453
L001497,C01014,Consumo,2025-12-10,5758.67,3208.55,36,0.2099,Vigente,0,0,32.09,193.54,14560.13,0.0133
L001498,C00853,Tarjeta,2025-03-19,28269.17,13605.72,36,0.3263,Cancelado,0,0,136.06,1041.48,7620.53,0.1367
L001499,C00248,Consumo,2024-03-14,48055.24,16281.86,72,0.2954,Cancelado,0,0,162.82,864.59,39795.03,0.0217
L001500,C00788,Hipotecario,2023-01-13,8910.83,4964.59,36,0.0962,Cancelado,0,0,49.65,271.33,20135.92,0.0135
L001501,C00264,Consumo,2024-12-30,58115.6,55985.39,24,0.2254,Vigente,0,0,559.85,2967.29,18589.19,0.1596
L001502,C01082,Consumo,2025-12-01,22678.29,20594.64,36,0.3154,Cancelado,0,0,205.95,828.64,21984.3,0.0377
L001503,C00031,Vehicular,2024-10-18,43213.85,39741.77,72,0.1015,Vigente,0,0,397.42,661.11,14720.83,0.0449
L001504,C00605,Consumo,2022-08-29,26060.68,20107.47,180,0.3042,Cancelado,0,0,201.07,188.82,16196.07,0.0117
L001505,C00502,Hipotecario,2022-08-09,57701.37,31577.51,24,0.2473,Vigente,0,0,315.78,2998.79,11170.66,0.2685
L001506,C01108,Capital de Trabajo,2023-09-20,111338.12,76567.29,60,0.1917,Vigente,0,0,765.67,2211.36,2533.18,0.873
L001507,C00886,Consumo,2025-11-15,59001.95,52769.88,36,0.1935,Refinanciado,0,0,527.7,1956.08,8045.69,0.2431
L001508,C00549,Tarjeta,2025-09-06,10632.56,4453.95,72,0.2714,Vigente,0,0,44.54,187.75,10150.16,0.0185
L001509,C00839,Hipotecario,2025-01-29,50369.81,46639.9,24,0.3361,Vigente,0,0,466.4,2804.13,14650.13,0.1914
L001510,C01117,Tarjeta,2024-09-05,49070.93,23658.65,24,0.3084,Vigente,0,0,236.59,2675.18,10420.05,0.2567
L001511,C00848,Hipotecario,2023-02-10,235702.47,59361.99,24,0.1273,Vigente,0,0,593.62,11071.14,46870.67,0.2362
L001512,C00614,Consumo,2024-11-05,58514.55,31590.94,24,0.2498,Vigente,0,0,315.91,3047.15,6608.12,0.4611
L001513,C00412,Tarjeta,2025-05-06,258917.39,122055.41,24,0.1599,Refinanciado,0,0,1220.55,12513.26,22837.43,0.5479
L001514,C00432,Consumo,2025-09-15,169104.06,42712.62,60,0.2375,Vigente,0,0,427.13,3487.77,20329.42,0.1716
L001515,C00678,Consumo,2022-12-03,15565.13,10587.47,48,0.3019,Vigente,0,0,105.87,422.17,12057.96,0.035
L001516,C00159,Vehicular,2022-06-17,56475.93,29116.13,36,0.3211,Vigente,0,0,291.16,2072.51,11177.35,0.1854
L001517,C00014,Consumo,2022-10-29,27200.06,9027.08,72,0.2343,Vigente,0,0,90.27,466.29,15015.55,0.0311
L001518,C00373,Tarjeta,2024-10-09,31521.32,25606.9,24,0.185,Vigente,0,0,256.07,1556.37,4706.5,0.3307
L001519,C00225,Consumo,2025-05-02,56205.16,42195.59,72,0.2571,Vigente,0,0,421.96,981.33,20243.3,0.0485
L001520,C01097,Tarjeta,2023-09-13,20753.99,19158.13,24,0.0862,Cancelado,0,0,191.58,939.29,14347.51,0.0655
L001521,C00511,Tarjeta,2024-09-29,64394.02,22677.48,36,0.3184,Vigente,0,0,226.77,2358.25,9006.68,0.2618
L001522,C00603,Hipotecario,2025-09-30,49292.37,38133.87,24,0.1757,Vigente,0,0,381.34,2414.71,11238.47,0.2149
L001523,C00216,Consumo,2023-03-11,34556.45,17914.63,24,0.1556,Vigente,0,0,179.15,1663.89,17987.21,0.0925
L001524,C00988,Consumo,2025-07-07,49641.79,17848.84,12,0.2233,Cancelado,0,0,178.49,5060.57,16428.01,0.308
L001525,C00840,Consumo,2024-09-09,39507.77,12172.61,12,0.1179,Cancelado,0,0,121.73,3680.48,13907.39,0.2646
L001526,C00727,Consumo,2023-05-01,18265.01,10756.97,72,0.1097,Vigente,0,0,107.57,281.51,20797.88,0.0135
L001527,C00554,Vehicular,2024-02-25,9889.07,5030.62,72,0.3237,Vigente,0,0,50.31,181.81,15397.44,0.0118
L001528,C01066,Capital de Trabajo,2023-11-10,6194.38,3220.61,24,0.1978,Vigente,32,31-60,322.06,309.15,3822.5,0.0809
L001529,C00676,Hipotecario,2025-05-09,86967.71,69376.66,12,0.2489,Vigente,0,0,693.77,9051.16,27142.53,0.3335
L001530,C00873,Consumo,2022-05-30,16053.24,9863.49,72,0.2944,Vigente,0,0,98.63,288.6,17151.33,0.0168
L001531,C00283,Consumo,2024-08-16,61996.33,46169.66,60,0.1313,Vigente,0,0,461.7,1168.94,8468.58,0.138
L001532,C01082,Tarjeta,2024-09-17,17043.5,10191.15,60,0.1735,Vigente,0,0,101.91,333.34,10361.68,0.0322
L001533,C00834,Tarjeta,2025-04-18,29745.01,21569.49,180,0.1302,Vigente,0,0,215.69,186.77,19041.34,0.0098
L001534,C00537,Capital de Trabajo,2025-08-18,156340.24,95357.79,12,0.2498,Vigente,0,0,953.58,16282.84,9511.94,1.7118
L001535,C01097,Consumo,2025-08-08,40763.02,16726.74,36,0.1641,Vigente,0,0,167.27,1318.12,7085.31,0.186
L001536,C00923,Capital de Trabajo,2023-07-02,159799.71,150090.85,60,0.0994,Vigente,0,0,1500.91,2928.06,19259.49,0.152
L001537,C01153,Consumo,2023-02-11,85070.77,77510.12,24,0.3092,Vigente,0,0,775.1,4640.61,20049.8,0.2315
L001538,C00842,Tarjeta,2023-03-21,133197.28,126033.1,12,0.2372,Vigente,0,0,1260.33,13732.64,6606.32,2.0787
L001539,C00948,Tarjeta,2023-01-27,202998.65,170639.12,36,0.2992,Vigente,0,0,1706.39,7326.0,29140.05,0.2514
L001540,C00665,Consumo,2022-08-12,25726.51,24320.47,24,0.1061,Vigente,0,0,243.2,1185.67,19049.71,0.0622
L001541,C01149,Consumo,2025-08-25,17046.27,15767.97,60,0.2837,Vigente,0,0,157.68,364.7,15847.25,0.023
L001542,C00067,Hipotecario,2024-12-09,8162.59,3302.62,12,0.3331,Vigente,0,0,33.03,906.8,6870.32,0.132
L001543,C00006,Consumo,2024-12-13,43233.04,40349.63,180,0.2495,Vigente,0,0,403.5,300.11,21373.84,0.014
L001544,C00637,Tarjeta,2025-09-08,19927.73,18621.73,60,0.1144,Vigente,0,0,186.22,370.12,12546.76,0.0295
L001545,C00314,Hipotecario,2023-04-09,46952.33,14235.24,24,0.1723,Vigente,0,0,142.35,2293.43,24669.88,0.093
L001546,C00565,Consumo,2026-03-05,49092.96,42310.62,48,0.0963,Vigente,0,0,423.11,1121.26,2536.08,0.4421
L001547,C00826,Hipotecario,2025-09-05,221067.34,96041.59,48,0.1855,Cancelado,0,0,960.42,5459.9,19076.82,0.2862
L001548,C00506,Tarjeta,2022-05-16,23927.52,11274.11,180,0.2658,Vigente,0,0,112.74,168.26,20091.28,0.0084
L001549,C01106,Tarjeta,2025-12-21,20083.27,13006.39,36,0.1156,Vigente,0,0,130.06,622.36,12319.47,0.0505
L001550,C01026,Tarjeta,2023-09-14,4323.0,3319.3,36,0.1955,Cancelado,0,0,33.19,143.56,9920.32,0.0145
L001551,C00204,Capital de Trabajo,2022-08-09,138418.93,54594.31,12,0.2785,Vigente,0,0,545.94,14747.38,17372.5,0.8489
L001552,C00662,Hipotecario,2024-03-27,241779.24,217691.52,36,0.258,Vigente,0,0,2176.92,8448.84,18141.43,0.4657
L001553,C00805,Tarjeta,2024-04-15,60126.58,22208.91,48,0.1309,Vigente,0,0,222.09,1416.61,17915.84,0.0791
L001554,C00404,Capital de Trabajo,2026-03-13,168815.18,97578.94,72,0.3163,Vigente,0,0,975.79,3086.27,11331.16,0.2724
L001555,C01127,Tarjeta,2024-02-18,57640.61,55441.38,48,0.2604,Vigente,0,0,554.41,1513.55,20972.89,0.0722
L001556,C00536,Tarjeta,2023-05-19,246420.16,241115.03,48,0.2996,Vigente,0,0,2411.15,6671.83,25343.24,0.2633
L001557,C00577,Hipotecario,2023-11-11,7418.93,6516.5,24,0.1712,Vigente,0,0,65.17,362.04,3080.72,0.1175
L001558,C00763,Consumo,2022-06-12,2146.11,1695.94,48,0.2413,Vigente,0,0,16.96,55.5,18184.58,0.0031
L001559,C00117,Capital de Trabajo,2022-11-10,90195.15,35049.03,24,0.1237,Vigente,0,0,350.49,4223.01,12475.06,0.3385
L001560,C00628,Vehicular,2023-12-17,108150.51,50328.73,36,0.2551,Vigente,0,0,503.29,3770.55,18928.6,0.1992
L001561,C00749,Hipotecario,2025-08-29,116467.44,87405.22,12,0.1853,Vigente,0,0,874.05,11504.07,48343.47,0.238
L001562,C00105,Consumo,2025-12-18,178807.82,158036.49,72,0.2443,Vigente,0,0,1580.36,3090.15,49338.34,0.0626
L001563,C00495,Tarjeta,2022-07-16,25517.15,12677.62,24,0.2525,Vigente,0,0,126.78,1331.68,10020.47,0.1329
L001564,C00046,Vehicular,2022-06-08,137451.67,93916.83,180,0.2814,Vigente,0,0,939.17,978.5,7809.86,0.1253
L001565,C00823,Tarjeta,2024-08-30,62041.02,15725.3,24,0.1605,Vigente,34,31-60,1572.53,2999.94,14007.4,0.2142
